ID,Year,Zipcode,Longitude,Latitude,Income,Age,Population,Num Rooms,House Value
8128,2015,94553,-122.15,37.98,78673.0,42.7,49256,5.5,401400.0
8129,2015,94555,-122.07,37.55,118623.0,37.0,36693,5.7,607600.0
8130,2015,94556,-122.1,37.83,137639.0,46.9,15861,7.1,944900.0
8131,2015,94558,-122.15,38.55,74337.0,41.0,68227,5.4,482500.0
8132,2015,94559,-122.31,38.25,61883.0,36.9,27900,4.8,446300.0
8133,2015,94560,-122.04,37.51,86757.0,38.7,44207,5.4,492400.0
8134,2015,94561,-121.68,37.99,82060.0,34.4,39435,6.0,279000.0
8135,2015,94563,-122.19,37.89,163772.0,47.1,18580,7.4,1028500.0
8136,2015,94564,-122.27,37.99,71936.0,43.7,18887,5.7,359200.0
8137,2015,94565,-121.91,38.01,56311.0,33.2,89712,5.4,233100.0
8138,2015,94566,-121.85,37.65,122260.0,42.8,43413,6.4,837300.0
8139,2015,94567,-122.44,38.67,57798.0,49.4,552,5.4,211800.0
8140,2015,94568,-121.91,37.71,116199.0,36.5,49864,5.5,616100.0
8141,2015,94569,-122.19,38.03,110347.0,57.1,327,4.5,421400.0
8142,2015,94571,-121.73,38.18,60579.0,59.2,8418,5.4,234200.0
8143,2015,94572,-122.25,38.03,64089.0,36.9,9724,5.5,305400.0
8144,2015,94573,-122.43,38.46,61442.0,25.1,192,5.2,458794.97705720400
8145,2015,94574,-122.39,38.55,86307.0,49.5,9062,5.3,945600.0
8146,2015,94575,-122.11,37.84,67521.99233323270,19.8,1146,5.163962967276100,458794.97705720400
8147,2015,94576,-122.48,38.55,67521.99233323270,53.1,91,5.2,458794.97705720400
8148,2015,94577,-122.16,37.71,63047.0,40.8,46494,5.0,406700.0
8149,2015,94578,-122.12,37.7,50726.0,34.1,39642,4.2,358800.0
8150,2015,94579,-122.15,37.68,69630.0,43.3,22056,5.4,388800.0
8151,2015,94580,-122.13,37.68,71120.0,36.6,29445,5.3,365000.0
8152,2015,94582,-121.93,37.76,136280.0,36.3,40215,6.4,839500.0
8153,2015,94583,-121.99,37.78,124220.0,39.7,35631,6.1,682000.0
8154,2015,94585,-121.93,38.19,65563.0,33.3,29260,5.8,228700.0
8155,2015,94586,-121.84,37.56,75481.0,52.1,976,5.9,802300.0
8156,2015,94587,-122.02,37.6,85521.0,37.8,72690,5.5,521400.0
8157,2015,94588,-121.93,37.67,128668.0,40.0,32979,6.0,693500.0
8158,2015,94589,-122.25,38.13,55322.0,37.5,31289,5.3,188500.0
8159,2015,94590,-122.25,38.09,39497.0,36.8,35543,4.5,192500.0
8160,2015,94591,-122.2,38.11,71337.0,40.4,54126,5.7,280400.0
8161,2015,94592,-122.29,38.11,108478.0,34.9,776,7.3,352000.0
8162,2015,94595,-122.07,37.86,60743.0,66.3,16732,4.8,429500.0
8163,2015,94596,-122.03,37.89,81863.0,39.0,20524,4.3,764300.0
8164,2015,94597,-122.07,37.91,90717.0,39.8,21271,4.4,580400.0
8165,2015,94598,-122.01,37.91,126936.0,47.0,27328,6.7,766900.0
8166,2015,94599,-122.36,38.41,59265.0,64.2,3185,4.9,603600.0
8167,2015,94601,-122.21,37.77,39184.0,32.7,50024,4.2,274700.0
8168,2015,94602,-122.21,37.8,69382.0,41.6,29829,5.2,565800.0
8169,2015,94603,-122.18,37.74,42366.0,31.3,33116,4.8,221100.0
8170,2015,94605,-122.13,37.75,59940.0,38.4,42079,5.2,392500.0
8171,2015,94606,-122.24,37.78,40893.0,34.7,38055,3.7,357100.0
8172,2015,94607,-122.3,37.81,35837.0,34.4,26172,3.5,361400.0
8173,2015,94608,-122.29,37.83,58917.0,37.1,28125,3.8,377600.0
8174,2015,94609,-122.26,37.83,58990.0,34.9,21981,4.2,573500.0
8175,2015,94610,-122.24,37.81,75477.0,39.5,30537,4.0,718100.0
8176,2015,94611,-122.22,37.83,110999.0,43.5,38023,5.5,850000.0
8177,2015,94612,-122.27,37.81,32993.0,40.5,14782,2.7,398700.0
8178,2015,94613,-122.18,37.78,67521.99233323270,19.9,871,5.163962967276100,458794.97705720400
8179,2015,94618,-122.23,37.84,128931.0,41.8,16884,5.7,924300.0
8180,2015,94619,-122.12,37.78,76361.0,40.3,24005,5.5,491400.0
8181,2015,94621,-122.2,37.73,31903.0,29.0,33369,4.6,205900.0
8182,2015,94702,-122.29,37.87,63196.0,38.8,17016,4.3,569100.0
8183,2015,94703,-122.28,37.86,65830.0,35.8,21561,4.5,643900.0
8184,2015,94704,-122.26,37.87,26478.0,21.9,26573,3.2,753200.0
8185,2015,94705,-122.24,37.86,100298.0,43.6,13224,5.4,997000.0
8186,2015,94706,-122.3,37.89,80970.0,35.8,20652,4.5,669300.0
8187,2015,94707,-122.28,37.9,138868.0,50.6,12555,6.7,883700.0
8188,2015,94708,-122.26,37.9,143816.0,52.3,11071,6.5,882700.0
8189,2015,94709,-122.27,37.88,62473.0,29.1,11866,3.7,773100.0
8190,2015,94710,-122.3,37.87,56995.0,35.3,6802,4.1,613600.0
8191,2015,94720,-122.25,37.87,67521.99233323270,19.8,3087,3.6,458794.97705720400
8192,2015,94801,-122.38,37.96,42767.0,30.7,30462,4.5,197200.0
8193,2015,94803,-122.26,37.95,76545.0,42.6,25252,5.8,360900.0
8194,2015,94804,-122.34,37.92,48282.0,35.1,40907,4.7,244400.0
8195,2015,94805,-122.31,37.94,67110.0,38.9,14701,5.1,319100.0
8196,2015,94806,-122.33,37.98,52014.0,34.2,60627,4.7,246800.0
8197,2015,94850,-122.32,37.9,67521.99233323270,40.40193697600450,0,5.163962967276100,458794.97705720400
8198,2015,94901,-122.5,37.97,78044.0,40.0,42488,5.0,805400.0
8199,2015,94903,-122.54,38.02,90334.0,46.9,30555,5.5,644200.0
8200,2015,94904,-122.56,37.94,105313.0,49.7,12458,5.6,1230700.0
8201,2015,94920,-122.47,37.89,144625.0,50.0,12711,6.1,1710300.0
8202,2015,94922,-122.97,38.33,28542.0,30.7,458,3.4,458794.97705720400
8203,2015,94923,-123.06,38.35,81852.0,60.0,781,4.5,606200.0
8204,2015,94924,-122.73,37.94,73631.0,47.0,1387,4.1,923000.0
8205,2015,94925,-122.51,37.92,122868.0,44.2,9595,5.6,985900.0
8206,2015,94928,-122.7,38.34,58320.0,32.5,43028,5.0,323100.0
8207,2015,94929,-122.96,38.25,45139.0,64.4,139,4.9,835900.0
8208,2015,94930,-122.6,37.98,93667.0,45.3,8796,5.2,721600.0
8209,2015,94931,-122.7,38.31,62415.0,35.8,8442,5.1,426500.0
8210,2015,94933,-122.69,38.01,64911.0,47.6,812,4.5,584200.0
8211,2015,94937,-122.92,38.11,55917.0,57.8,782,4.5,780500.0
8212,2015,94938,-122.7,38.03,95172.0,49.2,636,4.6,656600.0
8213,2015,94939,-122.53,37.93,96782.0,47.5,6936,4.7,1355400.0
8214,2015,94940,-122.84,38.16,30417.0,62.8,235,3.4,1529800.0
8215,2015,94941,-122.56,37.89,121689.0,45.2,31168,5.7,1083500.0
8216,2015,94945,-122.56,38.13,82100.0,45.1,18602,5.9,633800.0
8217,2015,94946,-122.68,38.07,101250.0,52.4,747,6.1,1270800.0
8218,2015,94947,-122.63,38.1,82434.0,43.7,26252,5.7,587500.0
8219,2015,94949,-122.54,38.06,75879.0,44.7,16366,5.6,577900.0
8220,2015,94950,-122.75,38.02,68482.0,72.3,72,4.4,1026800.0
8221,2015,94951,-122.64,38.31,88854.0,45.9,4152,5.3,703000.0
8222,2015,94952,-122.76,38.21,75379.0,42.9,35011,5.4,588500.0
8223,2015,94954,-122.56,38.23,82946.0,40.3,37273,5.7,442000.0
8224,2015,94956,-122.86,38.05,32283.0,55.1,1351,4.5,890900.0
8225,2015,94957,-122.56,37.96,219625.0,45.3,1316,7.7,2000000.0
8226,2015,94960,-122.58,37.99,108786.0,46.6,15777,6.1,922900.0
8227,2015,94963,-122.67,38.01,85855.0,42.4,701,5.8,884100.0
8228,2015,94964,-122.49,37.94,84844.0,37.3,3884,5.0,458794.97705720400
8229,2015,94965,-122.53,37.84,103201.0,49.6,11294,4.5,935500.0
8230,2015,94970,-122.65,37.91,93750.0,65.3,573,5.0,1388200.0
8231,2015,94971,-122.93,38.23,67521.99233323270,57.6,339,4.3,458794.97705720400
8232,2015,94972,-122.94,38.29,67521.99233323270,40.40193697600450,0,5.163962967276100,458794.97705720400
8233,2015,94973,-122.64,38.0,79375.0,55.8,1653,5.5,695400.0
8234,2015,95002,-121.99,37.44,72557.0,36.1,1764,4.8,408800.0
8235,2015,95003,-121.87,37.0,86757.0,45.9,24546,5.4,672300.0
8236,2015,95004,-121.63,36.87,75871.0,40.9,4109,5.5,439300.0
8237,2015,95005,-122.08,37.1,71021.0,41.7,6733,5.2,526000.0
8238,2015,95006,-122.15,37.16,75378.0,47.4,8555,4.8,439100.0
8239,2015,95007,-122.11,37.1,67521.99233323270,55.1,715,5.2,648400.0
8240,2015,95008,-121.95,37.28,93715.0,38.9,46054,4.7,714200.0
8241,2015,95010,-121.95,36.97,56886.0,43.3,9335,4.2,525400.0
8242,2015,95012,-121.75,36.76,52267.0,26.8,10748,4.9,238800.0
8243,2015,95013,-121.74,37.22,50278.0,44.7,57,5.6,458794.97705720400
8244,2015,95014,-122.09,37.3,136940.0,40.3,62346,5.2,1143200.0
8245,2015,95017,-122.24,37.09,67143.0,46.6,658,4.2,631000.0
8246,2015,95018,-122.05,37.08,71839.0,44.2,7632,4.6,449000.0
8247,2015,95019,-121.78,36.94,33421.0,27.8,7159,4.6,334900.0
8248,2015,95020,-121.55,37.06,83858.0,34.1,60203,5.9,513300.0
8249,2015,95023,-121.24,36.89,72358.0,34.2,50759,5.8,373600.0
8250,2015,95030,-121.99,37.22,166761.0,48.0,13389,6.4,1732700.0
8251,2015,95032,-121.95,37.23,122622.0,44.5,26360,5.9,1131300.0
8252,2015,95033,-121.94,37.13,122375.0,47.2,9772,6.1,864800.0
8253,2015,95035,-121.87,37.44,100148.0,37.0,71767,5.3,583800.0
8254,2015,95037,-121.65,37.17,93736.0,39.4,47560,6.2,656300.0
8255,2015,95039,-121.78,36.83,39728.0,37.1,1558,5.0,232200.0
8256,2015,95041,-122.06,37.05,84000.0,36.3,222,4.9,470400.0
8257,2015,95043,-120.96,36.53,66964.0,50.5,721,5.2,376800.0
8258,2015,95045,-121.51,36.83,58581.0,44.5,4334,5.4,448600.0
8259,2015,95046,-121.6,37.1,102727.0,45.5,6413,6.3,737100.0
8260,2015,95050,-121.95,37.34,75767.0,33.6,38024,4.2,643300.0
8261,2015,95051,-121.98,37.35,103892.0,36.1,55470,4.7,682300.0
8262,2015,95053,-121.94,37.35,67521.99233323270,19.3,2911,6.1,646700.0
8263,2015,95054,-121.96,37.39,121669.0,33.5,23989,4.2,685700.0
8264,2015,95060,-122.1,37.04,62581.0,34.8,46695,4.6,693800.0
8265,2015,95062,-121.98,36.97,63574.0,39.3,37132,4.5,582200.0
8266,2015,95064,-122.06,36.99,60192.0,19.4,9385,4.3,362800.0
8267,2015,95065,-121.98,37.03,91607.0,42.3,8804,5.4,685900.0
8268,2015,95066,-122.01,37.06,106462.0,41.8,15670,5.7,675800.0
8269,2015,95070,-122.06,37.25,169206.0,48.3,31223,7.4,1645900.0
8270,2015,95073,-121.94,37.02,76779.0,44.0,11265,5.3,627800.0
8271,2015,95075,-121.29,36.77,61979.0,44.2,339,5.8,466700.0
8272,2015,95076,-121.72,36.95,55019.0,32.4,84779,5.0,390700.0
8273,2015,95110,-121.9,37.34,69260.0,30.9,19682,4.1,449500.0
8274,2015,95111,-121.83,37.28,58562.0,32.5,62157,5.0,364600.0
8275,2015,95112,-121.88,37.34,52009.0,29.9,60130,3.8,459800.0
8276,2015,95113,-121.89,37.33,68929.0,35.2,1169,3.0,645000.0
8277,2015,95116,-121.85,37.35,47805.0,33.3,54217,4.3,368900.0
8278,2015,95117,-121.96,37.31,68214.0,33.4,31613,4.3,671900.0
8279,2015,95118,-121.88,37.25,91244.0,39.1,31871,5.5,650300.0
8280,2015,95119,-121.78,37.22,115896.0,38.1,10781,5.9,578800.0
8281,2015,95120,-121.83,37.19,156350.0,44.8,37644,7.3,983800.0
8282,2015,95121,-121.8,37.3,86537.0,37.7,38958,5.9,510400.0
8283,2015,95122,-121.83,37.33,56717.0,32.2,58350,5.0,374100.0
8284,2015,95123,-121.82,37.23,89313.0,37.1,65276,5.5,550500.0
8285,2015,95124,-121.92,37.25,110122.0,39.9,49402,5.8,748700.0
8286,2015,95125,-121.88,37.29,102546.0,40.0,54563,5.3,779000.0
8287,2015,95126,-121.91,37.32,74271.0,34.5,33842,4.0,607200.0
8288,2015,95127,-121.8,37.37,73358.0,35.2,65812,5.5,477700.0
8289,2015,95128,-121.93,37.31,72848.0,35.6,37870,4.3,625300.0
8290,2015,95129,-122.0,37.3,114073.0,40.2,40471,5.2,968400.0
8291,2015,95130,-121.98,37.28,98304.0,38.2,14413,5.4,792000.0
8292,2015,95131,-121.9,37.38,103852.0,36.7,29995,5.2,576300.0
8293,2015,95132,-121.77,37.42,97873.0,40.1,40518,6.0,611500.0
8294,2015,95133,-121.86,37.37,70524.0,37.1,28392,4.9,489500.0
8295,2015,95134,-121.94,37.42,120685.0,31.8,18743,3.6,154900.0
8296,2015,95135,-121.69,37.29,125425.0,45.7,21766,6.1,804700.0
8297,2015,95136,-121.84,37.27,89469.0,35.9,42725,5.2,564100.0
8298,2015,95138,-121.73,37.24,144457.0,39.3,19297,6.5,742100.0
8299,2015,95139,-121.76,37.22,107702.0,38.5,6784,6.0,573000.0
8300,2015,95140,-121.67,37.36,185625.0,44.5,209,7.1,2000000.0
8301,2015,95148,-121.77,37.33,107989.0,38.2,48225,6.5,624900.0
8302,2015,95202,-121.29,37.96,14579.0,35.3,6067,2.9,133300.0
8303,2015,95203,-121.32,37.95,38219.0,32.3,15971,4.7,157600.0
8304,2015,95204,-121.32,37.97,43511.0,36.6,28625,5.1,144600.0
8305,2015,95205,-121.26,37.96,32588.0,30.0,37299,4.7,106600.0
8306,2015,95206,-121.4,37.9,42277.0,28.9,65448,5.4,138400.0
8307,2015,95207,-121.32,38.0,38923.0,31.8,48446,4.7,171400.0
8308,2015,95209,-121.35,38.04,71190.0,34.8,42154,6.2,204500.0
8309,2015,95210,-121.3,38.02,36862.0,30.3,40686,5.0,131400.0
8310,2015,95211,-121.31,37.98,67521.99233323270,19.5,1730,5.163962967276100,458794.97705720400
8311,2015,95212,-121.23,38.05,65969.0,31.1,26433,6.4,246800.0
8312,2015,95215,-121.12,37.95,41826.0,33.7,23824,5.1,152800.0
8313,2015,95219,-121.38,38.01,75845.0,37.2,28479,5.6,287500.0
8314,2015,95220,-121.25,38.19,61111.0,44.5,7015,5.8,389500.0
8315,2015,95222,-120.61,38.04,55804.0,52.4,4981,5.1,266800.0
8316,2015,95223,-120.2,38.35,52759.0,57.4,2780,5.1,318500.0
8317,2015,95224,-120.33,38.21,17750.0,53.5,193,4.6,458794.97705720400
8318,2015,95225,-120.89,38.2,53482.0,40.8,749,5.1,190300.0
8319,2015,95226,-120.86,38.23,67521.99233323270,40.40193697600450,14,5.163962967276100,458794.97705720400
8320,2015,95227,-121.03,38.21,98462.0,51.6,814,5.3,486400.0
8321,2015,95228,-120.66,37.94,66982.0,44.3,4723,5.7,226400.0
8322,2015,95230,-120.87,37.96,33716.0,42.9,776,5.2,368000.0
8323,2015,95231,-121.29,37.87,35917.0,31.0,4823,5.0,166200.0
8324,2015,95232,-120.58,38.35,54632.0,54.0,266,4.5,292500.0
8325,2015,95233,-120.37,38.18,51121.0,48.6,627,5.2,372200.0
8326,2015,95234,-121.53,37.93,67521.99233323270,16.7,109,5.163962967276100,458794.97705720400
8327,2015,95236,-121.03,38.05,68426.0,39.8,3929,5.8,346300.0
8328,2015,95237,-121.13,38.17,46582.0,40.4,3097,5.3,204600.0
8329,2015,95240,-121.16,38.11,41327.0,33.4,47250,4.8,209700.0
8330,2015,95242,-121.39,38.13,64493.0,41.7,26343,5.7,283400.0
8331,2015,95245,-120.58,38.29,61930.0,54.1,2290,5.1,240400.0
8332,2015,95246,-120.49,38.23,37421.0,54.4,1256,5.5,318800.0
8333,2015,95247,-120.45,38.14,44263.0,56.5,4981,5.5,268500.0
8334,2015,95248,-120.51,38.31,23750.0,65.5,121,4.6,458794.97705720400
8335,2015,95249,-120.62,38.2,37781.0,43.1,3865,4.4,174900.0
8336,2015,95250,-120.43,38.24,67521.99233323270,62.8,66,5.1,458794.97705720400
8337,2015,95251,-120.45,38.08,72500.0,44.5,872,5.8,175000.0
8338,2015,95252,-120.84,38.16,63398.0,47.4,13874,5.8,229500.0
8339,2015,95254,-120.95,38.19,107238.0,55.6,955,5.2,282300.0
8340,2015,95255,-120.44,38.42,32455.0,58.9,1774,4.2,185100.0
8341,2015,95257,-120.44,38.38,34875.0,43.8,374,4.0,253900.0
8342,2015,95258,-121.31,38.17,77000.0,48.1,3705,5.8,303300.0
8343,2015,95301,-120.63,37.32,47829.0,32.6,38022,5.5,168200.0
8344,2015,95303,-120.65,37.47,32344.0,33.4,754,5.2,220500.0
8345,2015,95304,-121.39,37.69,78772.0,36.8,17442,6.5,395500.0
8346,2015,95305,-120.27,37.79,67521.99233323270,40.40193697600450,40,2.7,458794.97705720400
8347,2015,95306,-120.12,37.38,57688.0,60.2,822,5.4,361800.0
8348,2015,95307,-120.96,37.55,48604.0,31.8,42208,5.5,163200.0
8349,2015,95310,-120.38,38.11,44167.0,53.8,2132,4.5,235000.0
8350,2015,95311,-120.12,37.71,38088.0,54.2,1912,4.9,204400.0
8351,2015,95312,-120.65,37.42,47917.0,36.5,267,5.8,170800.0
8352,2015,95313,-121.05,37.39,41953.0,32.2,1053,5.0,350000.0
8353,2015,95314,-119.83,38.34,67521.99233323270,40.40193697600450,0,3.5,458794.97705720400
8354,2015,95315,-120.77,37.42,47408.0,29.7,12363,5.3,140800.0
8355,2015,95316,-120.68,37.54,60625.0,37.1,6961,5.4,223500.0
8356,2015,95317,-120.51,37.12,34596.0,28.4,990,5.0,185000.0
8357,2015,95318,-119.8,37.65,100964.0,37.3,467,4.8,405000.0
8358,2015,95319,-120.9,37.64,25208.0,29.4,1591,4.6,458794.97705720400
8359,2015,95320,-121.03,37.83,55073.0,39.3,13018,5.7,253400.0
8360,2015,95321,-120.01,37.85,46121.0,54.4,3432,5.1,265300.0
8361,2015,95322,-121.04,37.14,38085.0,33.7,8763,5.1,145700.0
8362,2015,95323,-120.68,37.6,56500.0,38.0,1077,5.6,261500.0
8363,2015,95324,-120.89,37.39,53391.0,40.0,7522,5.6,204600.0
8364,2015,95325,-120.24,37.43,105167.0,42.0,73,4.8,458794.97705720400
8365,2015,95326,-120.85,37.59,54444.0,33.7,9790,5.7,242900.0
8366,2015,95327,-120.49,37.85,48621.0,41.6,8202,5.3,181200.0
8367,2015,95328,-120.91,37.55,44511.0,29.0,5048,5.3,121300.0
8368,2015,95329,-120.45,37.66,56771.0,50.1,2846,5.5,206300.0
8369,2015,95330,-121.29,37.82,62731.0,32.1,19596,6.2,208800.0
8370,2015,95333,-120.2,37.25,41955.0,33.0,2988,5.3,162300.0
8371,2015,95334,-120.75,37.34,51883.0,28.5,16444,5.4,182800.0
8372,2015,95335,-120.08,38.12,33929.0,45.0,364,4.3,271400.0
8373,2015,95336,-121.18,37.83,56651.0,35.3,47343,5.4,220500.0
8374,2015,95337,-121.24,37.73,67940.0,34.5,33432,5.9,268000.0
8375,2015,95338,-120.0,37.49,44630.0,51.9,10928,5.1,229300.0
8376,2015,95340,-120.42,37.35,47128.0,31.7,35309,5.6,181500.0
8377,2015,95341,-120.5,37.23,31971.0,26.2,33464,5.2,116900.0
8378,2015,95345,-119.97,37.58,51806.0,46.5,422,3.9,215700.0
8379,2015,95346,-120.17,38.07,53316.0,49.9,1842,5.1,288500.0
8380,2015,95348,-120.5,37.41,40323.0,29.2,33442,5.1,169200.0
8381,2015,95350,-121.01,37.67,41219.0,38.9,50908,5.0,161400.0
8382,2015,95351,-121.01,37.63,34341.0,29.2,49163,4.9,117400.0
8383,2015,95354,-120.97,37.63,37429.0,32.8,24838,4.9,152400.0
8384,2015,95355,-120.95,37.67,57057.0,36.9,59210,5.5,217500.0
8385,2015,95356,-121.03,37.72,65901.0,36.3,33370,5.8,244000.0
8386,2015,95357,-120.89,37.67,56381.0,35.8,11955,6.0,225900.0
8387,2015,95358,-121.13,37.65,50203.0,30.6,33194,5.3,165600.0
8388,2015,95360,-121.2,37.28,46078.0,32.1,12139,5.4,146700.0
8389,2015,95361,-120.74,37.8,57048.0,37.7,33163,5.6,280800.0
8390,2015,95363,-121.23,37.45,53204.0,31.5,25866,6.3,180800.0
8391,2015,95364,-119.82,38.28,67521.99233323270,40.40193697600450,0,3.6,458794.97705720400
8392,2015,95365,-120.3,37.32,31640.0,27.9,4666,4.9,101900.0
8393,2015,95366,-121.12,37.75,79223.0,38.5,16848,6.1,338000.0
8394,2015,95367,-120.95,37.73,60259.0,31.7,24173,5.7,198500.0
8395,2015,95368,-121.09,37.71,69250.0,30.5,13439,5.5,198600.0
8396,2015,95369,-120.45,37.54,44911.0,38.2,956,5.5,251000.0
8397,2015,95370,-120.39,37.98,49288.0,49.3,27043,5.1,274100.0
8398,2015,95372,-120.26,37.99,75000.0,34.8,1891,5.8,209100.0
8399,2015,95374,-120.87,37.3,37292.0,34.7,1851,5.6,313200.0
8400,2015,95375,-120.01,38.19,67521.99233323270,58.8,246,5.0,458794.97705720400
8401,2015,95376,-121.42,37.73,64815.0,34.1,49582,5.7,247400.0
8402,2015,95377,-121.45,37.62,95629.0,31.7,32723,7.0,345100.0
8403,2015,95379,-120.2,37.95,53518.0,41.1,3895,4.9,220100.0
8404,2015,95380,-120.85,37.47,39321.0,33.5,41254,5.0,171300.0
8405,2015,95382,-120.84,37.53,65043.0,35.3,37497,5.7,253000.0
8406,2015,95383,-120.24,38.08,45709.0,54.6,3456,4.9,287100.0
8407,2015,95385,-121.25,37.61,39559.0,31.0,508,4.2,458794.97705720400
8408,2015,95386,-120.64,37.68,47024.0,32.0,10265,5.4,160600.0
8409,2015,95387,-121.29,37.54,29000.0,16.4,609,4.3,458794.97705720400
8410,2015,95388,-120.59,37.41,43436.0,27.5,14371,5.2,129100.0
8411,2015,95389,-119.68,37.63,48438.0,34.5,1592,4.7,437500.0
8412,2015,95391,-121.63,37.76,107903.0,34.7,13185,7.2,415300.0
8413,2015,95401,-122.78,38.44,53163.0,36.7,38048,4.9,334200.0
8414,2015,95403,-122.76,38.5,61957.0,38.2,45596,4.9,370200.0
8415,2015,95404,-122.69,38.53,68528.0,41.6,41268,5.2,530100.0
8416,2015,95405,-122.67,38.43,71477.0,44.2,21695,5.4,448500.0
8417,2015,95407,-122.75,38.39,54431.0,32.0,40959,4.6,302100.0
8418,2015,95409,-122.59,38.45,65453.0,50.6,26586,5.3,452400.0
8419,2015,95410,-123.69,39.21,37500.0,45.0,946,3.2,385700.0
8420,2015,95412,-123.33,38.71,59375.0,34.7,382,4.3,490600.0
8421,2015,95415,-123.36,38.99,35909.0,40.0,1245,4.1,362900.0
8422,2015,95417,-123.61,39.69,71037.0,31.0,219,6.0,198000.0
8423,2015,95420,-123.8,39.37,70387.0,38.7,611,4.0,495700.0
8424,2015,95421,-123.2,38.56,53929.0,55.0,1474,3.9,418700.0
8425,2015,95422,-122.64,38.96,25578.0,42.3,15476,4.5,86800.0
8426,2015,95423,-122.55,39.05,27889.0,55.8,3260,5.0,160100.0
8427,2015,95425,-122.92,38.78,60517.0,42.3,10597,5.1,353400.0
8428,2015,95426,-122.71,38.83,62833.0,50.9,1544,5.0,195100.0
8429,2015,95427,-123.53,39.24,67521.99233323270,61.9,256,4.3,448500.0
8430,2015,95428,-123.16,39.82,30975.0,40.1,2365,4.6,235800.0
8431,2015,95429,-123.33,39.73,72656.0,60.5,74,5.2,387500.0
8432,2015,95430,-123.05,38.46,67521.99233323270,40.40193697600450,0,3.0,458794.97705720400
8433,2015,95431,-122.52,38.35,67521.99233323270,43.5,621,5.163962967276100,458794.97705720400
8434,2015,95432,-123.62,39.12,55720.0,61.4,421,4.3,500000.0
8435,2015,95435,-122.87,39.01,67521.99233323270,30.4,334,5.163962967276100,458794.97705720400
8436,2015,95436,-122.9,38.48,54667.0,48.2,6052,4.6,374300.0
8437,2015,95437,-123.74,39.49,39037.0,45.2,14492,4.6,333600.0
8438,2015,95439,-122.77,38.49,57019.0,45.2,779,5.0,537500.0
8439,2015,95441,-122.91,38.73,59276.0,43.2,1970,5.2,686600.0
8440,2015,95442,-122.52,38.38,65000.0,51.1,3118,5.0,614100.0
8441,2015,95443,-122.74,39.04,15690.0,51.1,284,3.8,10000.0
8442,2015,95444,-122.87,38.43,83304.0,41.7,710,5.4,384900.0
8443,2015,95445,-123.51,38.82,40602.0,57.7,1728,4.5,452600.0
8444,2015,95446,-123.01,38.52,43762.0,49.4,4281,4.1,362100.0
8445,2015,95448,-122.89,38.63,66373.0,45.3,17631,5.3,627000.0
8446,2015,95449,-123.11,38.93,40710.0,38.9,1708,4.8,396100.0
8447,2015,95450,-123.21,38.51,56458.0,60.3,262,3.8,477300.0
8448,2015,95451,-122.79,38.91,44483.0,44.6,12212,5.1,197300.0
8449,2015,95452,-122.54,38.42,78457.0,49.5,1364,5.2,579400.0
8450,2015,95453,-122.93,39.04,42758.0,47.7,10244,5.0,187000.0
8451,2015,95454,-123.5,39.8,28839.0,47.6,2075,3.8,345000.0
8452,2015,95456,-123.76,39.26,38724.0,57.0,731,3.6,313800.0
8453,2015,95457,-122.55,38.88,38456.0,51.9,3162,5.0,144400.0
8454,2015,95458,-122.75,39.16,23162.0,34.1,3176,4.7,85700.0
8455,2015,95459,-123.62,39.0,45000.0,43.1,581,4.4,368100.0
8456,2015,95460,-123.73,39.3,49984.0,61.4,2364,4.8,514400.0
8457,2015,95461,-122.58,38.78,58091.0,51.9,3298,5.0,281500.0
8458,2015,95462,-123.01,38.45,35685.0,53.5,1216,4.1,325300.0
8459,2015,95463,-123.56,39.19,67521.99233323270,40.40193697600450,29,3.7,458794.97705720400
8460,2015,95464,-122.84,39.12,31200.0,47.0,2295,4.3,147800.0
8461,2015,95465,-123.01,38.41,68438.0,46.2,2237,4.7,595100.0
8462,2015,95466,-123.52,39.07,56161.0,46.9,864,4.4,589300.0
8463,2015,95467,-122.55,38.8,66682.0,40.4,5986,5.7,194000.0
8464,2015,95468,-123.58,38.91,42885.0,49.0,1156,4.5,387100.0
8465,2015,95469,-123.05,39.39,54167.0,39.3,1963,5.1,459300.0
8466,2015,95470,-123.23,39.32,61882.0,39.3,7009,5.1,322800.0
8467,2015,95471,-122.97,38.52,47120.0,37.3,536,3.7,458794.97705720400
8468,2015,95472,-122.86,38.4,71211.0,50.9,30281,5.2,631100.0
8469,2015,95476,-122.46,38.24,60641.0,45.8,37646,5.0,502300.0
8470,2015,95482,-123.28,39.12,44596.0,37.1,32892,4.8,283400.0
8471,2015,95485,-122.96,39.26,30321.0,45.1,2492,4.8,163800.0
8472,2015,95486,-123.02,38.47,67521.99233323270,25.4,40,3.3,458794.97705720400
8473,2015,95488,-123.74,39.68,72750.0,52.1,357,4.5,618100.0
8474,2015,95490,-123.36,39.49,37456.0,46.4,12661,4.8,218100.0
8475,2015,95492,-122.81,38.53,83797.0,40.2,29486,5.9,414500.0
8476,2015,95493,-122.98,39.2,56414.0,58.9,288,5.6,362500.0
8477,2015,95494,-123.29,38.88,67521.99233323270,29.5,112,5.3,830400.0
8478,2015,95497,-123.44,38.7,75598.0,69.0,1068,4.9,695200.0
8479,2015,95501,-124.15,40.8,38129.0,36.3,23689,4.6,243800.0
8480,2015,95503,-124.11,40.71,48409.0,40.1,25438,5.2,263700.0
